participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.exclude_from_data_analysis,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.anagram_question1,player.distanceScale_before,player.overlapScale_before,player.anagram_question1_solution,player.anagram_hidden,player.anagram_score,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
2,d4q50zms,,0,0,32,,,,,,0,0,,,0,2,,,,a__d,,,0,1,1,vkncyz5w,,,,,,1
3,6t1yxynh,,0,0,32,,,,,,0,0,,,0,3,,,,a__d,,,0,1,1,vkncyz5w,,,,,,1
1,8n9puq6e,,0,33,32,conclusion,1,Results,127.0.0.1,2017-07-27 20:32:00.209688+00:00,0,1,A28AX4H70DPKKK,3PW9OPU9PRSURWR95WQSOFHSULL211,29,1,,44,35,a__d,0,,0,1,1,89ykytnu,,,3QO7EE372OV9ATDSJ14G1PWKUQ0QBQ,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
2,b3bzjv7x,,0,33,32,conclusion,1,Results,127.0.0.1,2017-07-27 20:32:00.793175+00:00,0,1,AZ9BZONG644TU,30BXRYBRP55R7NAUL5IK49DOFHBHWW,244,2,a__d,7,2,a__d,5,1,0,1,1,89ykytnu,,,3QO7EE372OV9ATDSJ14G1PWKUQ0QBQ,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
3,z5lhq79j,,0,33,32,conclusion,1,Results,127.0.0.1,2017-07-27 20:32:03.509729+00:00,0,1,A3HJNOCKXFOOVP,3PPTZCWALRS8EBE2FIPLCRZ7N6BZQ0,369,3,a__d,-100,0,a__d,5,1,0,1,1,89ykytnu,,,3QO7EE372OV9ATDSJ14G1PWKUQ0QBQ,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
4,dw7sds69,,0,33,32,conclusion,1,Results,127.0.0.1,2017-07-27 20:32:03.799273+00:00,0,1,A2IGPW784OFV3D,32EYX73OY1HR4DZSMAFD0PUXHAYRU4,240,4,a__d,35,26,a__d,5,1,0,1,1,89ykytnu,,,3QO7EE372OV9ATDSJ14G1PWKUQ0QBQ,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
5,4ft3yddt,,0,33,32,conclusion,1,Results,127.0.0.1,2017-07-27 20:32:07.765622+00:00,0,1,A20BMZQJS92QY2,3E337GFOLAGNKX659Y9FNQOW75UNGC,241,5,a__d,9,4,a__d,5,1,0,1,1,89ykytnu,,,3QO7EE372OV9ATDSJ14G1PWKUQ0QBQ,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
6,0g1vpmuv,,0,33,32,conclusion,1,Results,127.0.0.1,2017-07-27 20:32:08.017586+00:00,0,1,A2HSCKH5NKN5LP,3DY4FPOOA2WRHSOSR0PIWBWGVH7RVT,355,6,a__d,-1,0,a__d,5,1,0,1,1,89ykytnu,,,3QO7EE372OV9ATDSJ14G1PWKUQ0QBQ,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
7,v7hqx6y9,,0,33,32,conclusion,1,Results,127.0.0.1,2017-07-27 20:32:08.289965+00:00,0,1,A1Z0O5MC9DAE8C,3MB8LZR5BG12YJZ3NCEF8QC09RBKLA,233,7,a__d,31,21,a__d,5,1,0,1,1,89ykytnu,,,3QO7EE372OV9ATDSJ14G1PWKUQ0QBQ,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
8,peh9x2qq,,0,33,32,conclusion,1,Results,127.0.0.1,2017-07-27 20:32:08.336994+00:00,0,1,A100Y89FZO4J0B,3CP1TO84PU9TFESS6JS4R5U961Q25J,294,8,a__d,4,1,a__d,5,1,0,1,1,89ykytnu,,,3QO7EE372OV9ATDSJ14G1PWKUQ0QBQ,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
9,e8p2bgna,,0,33,32,conclusion,1,Results,127.0.0.1,2017-07-27 20:32:11.709104+00:00,0,1,AADDOP3FHMAV1,3EG49X351VKQZYV3ZRN29125F526XE,0,9,,,,a__d,,,0,1,1,89ykytnu,,,3QO7EE372OV9ATDSJ14G1PWKUQ0QBQ,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
10,bica5cnd,,0,33,32,conclusion,1,Results,127.0.0.1,2017-07-27 20:32:21.443407+00:00,0,1,A17K3BXV023HXO,3EG49X351VKQZYV3ZRN29125F526XE,258,10,a__d,2,0,a__d,5,1,0,1,1,89ykytnu,,,3QO7EE372OV9ATDSJ14G1PWKUQ0QBQ,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
11,h9em0uts,,0,33,32,conclusion,1,Results,127.0.0.1,2017-07-27 20:32:28.311834+00:00,0,1,A29NA4283YJ26D,3JBT3HLQF9ANEZDNF5AWCM9XIAPZP9,221,11,a__d,125,100,a__d,5,1,0,1,1,89ykytnu,,,3QO7EE372OV9ATDSJ14G1PWKUQ0QBQ,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
12,dfpx5x7p,,0,33,32,conclusion,1,Results,127.0.0.1,2017-07-27 20:35:22.156519+00:00,0,1,,,0,12,,,,a__d,,,0,1,1,89ykytnu,,,3QO7EE372OV9ATDSJ14G1PWKUQ0QBQ,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
13,fggycso7,,0,33,32,conclusion,1,Results,127.0.0.1,2017-07-27 20:35:22.179550+00:00,0,1,,,0,13,,,,a__d,,,0,1,1,89ykytnu,,,3QO7EE372OV9ATDSJ14G1PWKUQ0QBQ,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
14,rt28c8ip,,0,33,32,conclusion,1,Results,127.0.0.1,2017-07-27 20:35:22.195522+00:00,0,1,,,0,14,,,,a__d,,,0,1,1,89ykytnu,,,3QO7EE372OV9ATDSJ14G1PWKUQ0QBQ,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
15,htnoc99f,,0,33,32,conclusion,1,Results,127.0.0.1,2017-07-27 20:35:22.211174+00:00,0,1,,,0,15,,,,a__d,,,0,1,1,89ykytnu,,,3QO7EE372OV9ATDSJ14G1PWKUQ0QBQ,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
16,9oetp3b7,,0,33,32,conclusion,1,Results,127.0.0.1,2017-07-27 20:35:22.226694+00:00,0,1,,,0,16,,,,a__d,,,0,1,1,89ykytnu,,,3QO7EE372OV9ATDSJ14G1PWKUQ0QBQ,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
17,vmy49st6,,0,33,32,conclusion,1,Results,127.0.0.1,2017-07-27 20:35:22.242320+00:00,0,1,,,0,17,,,,a__d,,,0,1,1,89ykytnu,,,3QO7EE372OV9ATDSJ14G1PWKUQ0QBQ,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
18,jrvhshki,,0,33,32,conclusion,1,Results,127.0.0.1,2017-07-27 20:35:22.258064+00:00,0,1,,,0,18,,,,a__d,,,0,1,1,89ykytnu,,,3QO7EE372OV9ATDSJ14G1PWKUQ0QBQ,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
19,h88q80t4,,0,33,32,conclusion,1,Results,127.0.0.1,2017-07-27 20:35:22.273679+00:00,0,1,,,0,19,,,,a__d,,,0,1,1,89ykytnu,,,3QO7EE372OV9ATDSJ14G1PWKUQ0QBQ,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
20,9pnaohsn,,0,33,32,conclusion,1,Results,127.0.0.1,2017-07-27 20:35:22.289553+00:00,0,1,,,0,20,,,,a__d,,,0,1,1,89ykytnu,,,3QO7EE372OV9ATDSJ14G1PWKUQ0QBQ,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
1,8y4o4v7h,,0,33,32,conclusion,1,Results,127.0.0.1,2017-07-27 20:21:53.261353+00:00,0,1,,,39,1,a__d,-15,0,a__d,5,1,0,1,1,c09hp88s,,,,,,1
2,i8v2v6k6,,0,33,32,conclusion,1,Results,127.0.0.1,2017-07-27 20:21:54.018975+00:00,0,1,,,188,2,a__d,-8,0,a__d,5,1,0,1,1,c09hp88s,,,,,,1
3,49k2js7l,,0,33,32,conclusion,1,Results,127.0.0.1,2017-07-27 20:21:54.640169+00:00,0,1,,,201,3,a__d,17,9,a__d,5,1,0,1,1,c09hp88s,,,,,,1
1,kmneo9q9,,0,33,32,conclusion,1,Results,127.0.0.1,2017-07-28 14:10:45.111357+00:00,0,1,A198QA1OQBUJV1,3MH9DQ757XK0FNQE6ZL11LGQF4AUG4,9,1,,76,75,a__d,0,,0,1,1,ef0hzbwg,,,3UY4PIS8QRTNUYI81CJARJO634L1NW,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
2,f0zzj5yj,,0,33,32,conclusion,1,Results,127.0.0.1,2017-07-28 14:10:49.765662+00:00,0,1,A1GQS6USF2JEYG,3QEMNNSB2Y7V5S4RR1RIL8Z9U1X7D5,32,2,,9999,9999,a__d,,,0,1,1,ef0hzbwg,,,3UY4PIS8QRTNUYI81CJARJO634L1NW,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
3,fz8v2kfa,,0,33,32,conclusion,1,Results,127.0.0.1,2017-07-28 14:10:50.777922+00:00,0,1,A36ABFLSNFESVJ,3SITXWYCNWHW5ACYVI4AKHOXT9ZXBI,231,3,a__d,125,100,a__d,5,1,0,1,1,ef0hzbwg,,,3UY4PIS8QRTNUYI81CJARJO634L1NW,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
4,hhi5zsnv,,0,33,32,conclusion,1,Results,127.0.0.1,2017-07-28 14:10:51.986239+00:00,0,1,A1EJS3MIGVI4M6,3OSWBBLG1F5PK7AI9EVGF7CXWUBXDP,173,4,a__d,24,14,a__d,5,1,0,1,1,ef0hzbwg,,,3UY4PIS8QRTNUYI81CJARJO634L1NW,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
5,74dfcjcf,,0,33,32,conclusion,1,Results,127.0.0.1,2017-07-28 14:10:54.109203+00:00,0,1,A22X2UCMM5IB2U,39ASUFLU6YFUCDOI5960LPUIW6CXEI,206,5,a__d,78,78,a__d,5,1,0,1,1,ef0hzbwg,,,3UY4PIS8QRTNUYI81CJARJO634L1NW,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
6,ji49zxof,,0,33,32,conclusion,1,Results,127.0.0.1,2017-07-28 14:10:57.567884+00:00,0,1,A45GNSBV3CGU3,3SITXWYCNWHW5ACYVI4AKHOXT90BXX,246,6,a__d,125,100,a__d,5,1,0,1,1,ef0hzbwg,,,3UY4PIS8QRTNUYI81CJARJO634L1NW,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
7,gcssnn1p,,0,33,32,conclusion,1,Results,127.0.0.1,2017-07-28 14:10:57.472393+00:00,0,1,A3HJNOCKXFOOVP,3A0EX8ZRN9WL5F280EQC3VV6VFUBY3,294,7,a__d,-100,0,a__d,5,1,0,1,1,ef0hzbwg,,,3UY4PIS8QRTNUYI81CJARJO634L1NW,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
8,vlt8kkgw,,0,33,32,conclusion,1,Results,127.0.0.1,2017-07-28 14:10:58.333336+00:00,0,1,A1G0W1P43RTBKK,3SEPORI8WO7GRV7LQMSZMRK2JRCZAM,189,8,a__d,20,11,a__d,5,1,0,1,1,ef0hzbwg,,,3UY4PIS8QRTNUYI81CJARJO634L1NW,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
9,7uore93c,,0,33,32,conclusion,1,Results,127.0.0.1,2017-07-28 14:11:08.849440+00:00,0,1,ACI1OFQTEMUV0,3UJ1CZ6IZIXMKD9Q0Y7AIN7D4YBS54,26,9,a__d,124,100,a__d,5,1,0,1,1,ef0hzbwg,,,3UY4PIS8QRTNUYI81CJARJO634L1NW,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
10,c4bewd55,,0,33,32,conclusion,1,Results,127.0.0.1,2017-07-28 14:12:54.072711+00:00,0,1,,,0,10,,,,a__d,,,0,1,1,ef0hzbwg,,,3UY4PIS8QRTNUYI81CJARJO634L1NW,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
11,5nzaro6r,,0,33,32,conclusion,1,Results,127.0.0.1,2017-07-28 14:12:54.090867+00:00,0,1,,,0,11,,,,a__d,,,0,1,1,ef0hzbwg,,,3UY4PIS8QRTNUYI81CJARJO634L1NW,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
12,ltb88nlu,,0,33,32,conclusion,1,Results,127.0.0.1,2017-07-28 14:12:54.106762+00:00,0,1,,,0,12,,,,a__d,,,0,1,1,ef0hzbwg,,,3UY4PIS8QRTNUYI81CJARJO634L1NW,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
13,yuoi50co,,0,33,32,conclusion,1,Results,127.0.0.1,2017-07-28 14:12:54.122459+00:00,0,1,,,0,13,,,,a__d,,,0,1,1,ef0hzbwg,,,3UY4PIS8QRTNUYI81CJARJO634L1NW,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
14,uek5x1ta,,0,33,32,conclusion,1,Results,127.0.0.1,2017-07-28 14:12:54.138107+00:00,0,1,,,0,14,,,,a__d,,,0,1,1,ef0hzbwg,,,3UY4PIS8QRTNUYI81CJARJO634L1NW,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
15,2p57hvng,,0,33,32,conclusion,1,Results,127.0.0.1,2017-07-28 14:12:54.153875+00:00,0,1,,,0,15,,,,a__d,,,0,1,1,ef0hzbwg,,,3UY4PIS8QRTNUYI81CJARJO634L1NW,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
16,kdgfzmak,,0,33,32,conclusion,1,Results,127.0.0.1,2017-07-28 14:12:54.169599+00:00,0,1,,,0,16,,,,a__d,,,0,1,1,ef0hzbwg,,,3UY4PIS8QRTNUYI81CJARJO634L1NW,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
17,yn71y6f1,,0,33,32,conclusion,1,Results,127.0.0.1,2017-07-28 14:12:54.186611+00:00,0,1,,,0,17,,,,a__d,,,0,1,1,ef0hzbwg,,,3UY4PIS8QRTNUYI81CJARJO634L1NW,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
18,2mubllt3,,0,33,32,conclusion,1,Results,127.0.0.1,2017-07-28 14:12:54.202693+00:00,0,1,,,0,18,,,,a__d,,,0,1,1,ef0hzbwg,,,3UY4PIS8QRTNUYI81CJARJO634L1NW,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
19,0tw2sw2e,,0,33,32,conclusion,1,Results,127.0.0.1,2017-07-28 14:12:54.217972+00:00,0,1,,,0,19,,,,a__d,,,0,1,1,ef0hzbwg,,,3UY4PIS8QRTNUYI81CJARJO634L1NW,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
20,xuu2od7h,,0,33,32,conclusion,1,Results,127.0.0.1,2017-07-28 14:12:54.233643+00:00,0,1,,,0,20,,,,a__d,,,0,1,1,ef0hzbwg,,,3UY4PIS8QRTNUYI81CJARJO634L1NW,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
1,k5o6lsbm,,0,0,32,,,,,,0,0,,,0,1,,,,a__d,,,0,1,1,4096k5hh,,,,,,1
2,rt6r8wyl,,0,0,32,,,,,,0,0,,,0,2,,,,a__d,,,0,1,1,4096k5hh,,,,,,1
3,ryf91q8v,,0,0,32,,,,,,0,0,,,0,3,,,,a__d,,,0,1,1,4096k5hh,,,,,,1
1,7j0827nk,,0,0,27,,,,,,0,0,,,0,1,,,,a__d,,,0,1,1,ilnifcr5,,,,,,1
2,gigwrxxx,,0,0,27,,,,,,0,0,,,0,2,,,,a__d,,,0,1,1,ilnifcr5,,,,,,1
3,qrl0y5s7,,0,0,27,,,,,,0,0,,,0,3,,,,a__d,,,0,1,1,ilnifcr5,,,,,,1
1,evz33f75,,0,28,27,conclusion,1,Results,127.0.0.1,2017-07-31 17:45:40.509639+00:00,0,1,AJWES6SFIP3AT,3WMINLGALCB3J2WBY88RBTJHAJMCAG,225,1,,24,14,a__d,,,0,1,1,3k2emuiz,,,3E24UO25QZY0J5JH8XV414FS2SY6OD,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
2,k9y1us3l,,0,28,27,conclusion,1,Results,127.0.0.1,2017-07-31 17:45:46.659591+00:00,0,1,A1EJS3MIGVI4M6,3X31TUMD7YU0SIDHF28X3BG10YV1LY,136,2,,78,77,a__d,,,0,1,1,3k2emuiz,,,3E24UO25QZY0J5JH8XV414FS2SY6OD,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
3,qwtr0acs,,0,28,27,conclusion,1,Results,127.0.0.1,2017-07-31 17:45:47.522327+00:00,0,1,A1VE6XGZ47GGS,3JW0YLFXRUO94D5JG44K5CNBUI7WWK,0,3,,,,a__d,,,0,1,1,3k2emuiz,,,3E24UO25QZY0J5JH8XV414FS2SY6OD,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
4,ljwuiceh,,0,28,27,conclusion,1,Results,127.0.0.1,2017-07-31 17:45:50.536758+00:00,0,1,A28AX4H70DPKKK,3AAPLD8UCDPZF660Q0D9HP6PB0CHTF,0,4,,,,a__d,,,0,1,1,3k2emuiz,,,3E24UO25QZY0J5JH8XV414FS2SY6OD,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
5,yawkh86w,,0,28,27,conclusion,1,Results,127.0.0.1,2017-07-31 17:45:57.319475+00:00,0,1,A15IPJRZY6WDYQ,3RYC5T2D741EC8RW5OGJQJ7Y96PPRF,170,5,,-50,0,a__d,,,0,1,1,3k2emuiz,,,3E24UO25QZY0J5JH8XV414FS2SY6OD,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
6,tfcuq0x4,,0,28,27,conclusion,1,Results,127.0.0.1,2017-07-31 17:45:59.122839+00:00,0,1,A2QE4BHYMUXWO7,3WYGZ5XF3XNP2WUT7LBGKCQV1Y2SK5,123,6,,48,40,a__d,,,0,1,1,3k2emuiz,,,3E24UO25QZY0J5JH8XV414FS2SY6OD,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
7,sv0eqyl1,,0,28,27,conclusion,1,Results,127.0.0.1,2017-07-31 17:45:59.400346+00:00,0,1,A296HTKGCX7FY9,30IQTZXKALEVLN9OX27L00SE2FYX0C,216,7,,125,100,a__d,,,0,1,1,3k2emuiz,,,3E24UO25QZY0J5JH8XV414FS2SY6OD,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
8,76egu4ic,,0,28,27,conclusion,1,Results,127.0.0.1,2017-07-31 17:46:01.087018+00:00,0,1,A2NMETDZGRDQ55,3L0KT67Y8FOKM1JAB0C7TK56ZDBYS6,173,8,,37,28,a__d,,,0,1,1,3k2emuiz,,,3E24UO25QZY0J5JH8XV414FS2SY6OD,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
9,f307zkle,,0,28,27,conclusion,1,Results,127.0.0.1,2017-07-31 17:46:09.672582+00:00,0,1,A2WNVSJ1Y06SS1,3AAPLD8UCDPZF660Q0D9HP6PB0CHTF,219,9,,-5,0,a__d,,,0,1,1,3k2emuiz,,,3E24UO25QZY0J5JH8XV414FS2SY6OD,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
10,omemufub,,0,28,27,conclusion,1,Results,127.0.0.1,2017-07-31 17:47:01.818435+00:00,0,1,A33VGSEJ44ORMF,3V5Q80FXIYZQ1Z5OS04BC8WPSII232,157,10,,70,67,a__d,,,0,1,1,3k2emuiz,,,3E24UO25QZY0J5JH8XV414FS2SY6OD,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
11,jmgzbyth,,0,28,27,conclusion,1,Results,127.0.0.1,2017-07-31 17:47:44.991332+00:00,0,1,A209V2VHLLQ59W,3Z7VU45IPZPKX7ULU3Z6BQRZF72Z1E,193,11,,-26,0,a__d,,,0,1,1,3k2emuiz,,,3E24UO25QZY0J5JH8XV414FS2SY6OD,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
12,vjfu1gyh,,0,28,27,conclusion,1,Results,127.0.0.1,2017-07-31 17:49:07.980318+00:00,0,1,,,0,12,,,,a__d,,,0,1,1,3k2emuiz,,,3E24UO25QZY0J5JH8XV414FS2SY6OD,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
13,rc6xzd81,,0,28,27,conclusion,1,Results,127.0.0.1,2017-07-31 17:49:08.001769+00:00,0,1,,,0,13,,,,a__d,,,0,1,1,3k2emuiz,,,3E24UO25QZY0J5JH8XV414FS2SY6OD,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
14,4qcsle2g,,0,28,27,conclusion,1,Results,127.0.0.1,2017-07-31 17:49:08.017831+00:00,0,1,,,0,14,,,,a__d,,,0,1,1,3k2emuiz,,,3E24UO25QZY0J5JH8XV414FS2SY6OD,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
15,50w1q1qu,,0,28,27,conclusion,1,Results,127.0.0.1,2017-07-31 17:49:08.033421+00:00,0,1,,,0,15,,,,a__d,,,0,1,1,3k2emuiz,,,3E24UO25QZY0J5JH8XV414FS2SY6OD,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
16,xipv3cv4,,0,28,27,conclusion,1,Results,127.0.0.1,2017-07-31 17:49:08.049317+00:00,0,1,,,0,16,,,,a__d,,,0,1,1,3k2emuiz,,,3E24UO25QZY0J5JH8XV414FS2SY6OD,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
17,jvsg9006,,0,28,27,conclusion,1,Results,127.0.0.1,2017-07-31 17:49:08.067332+00:00,0,1,,,0,17,,,,a__d,,,0,1,1,3k2emuiz,,,3E24UO25QZY0J5JH8XV414FS2SY6OD,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
18,r2o5j71x,,0,28,27,conclusion,1,Results,127.0.0.1,2017-07-31 17:49:08.084169+00:00,0,1,,,0,18,,,,a__d,,,0,1,1,3k2emuiz,,,3E24UO25QZY0J5JH8XV414FS2SY6OD,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
19,fjpmpnlq,,0,28,27,conclusion,1,Results,127.0.0.1,2017-07-31 17:49:08.100806+00:00,0,1,,,0,19,,,,a__d,,,0,1,1,3k2emuiz,,,3E24UO25QZY0J5JH8XV414FS2SY6OD,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
20,jla1zm29,,0,28,27,conclusion,1,Results,127.0.0.1,2017-07-31 17:49:08.116553+00:00,0,1,,,0,20,,,,a__d,,,0,1,1,3k2emuiz,,,3E24UO25QZY0J5JH8XV414FS2SY6OD,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
1,t6tnoluq,,0,28,27,conclusion,1,Results,127.0.0.1,2017-07-31 18:13:08.370465+00:00,0,1,A3HJNOCKXFOOVP,3IXQG4FA2U664EU0S2YW4E2FMG89BV,259,1,,-100,0,a__d,,,0,1,1,20pmmmna,,,3UV0D2KX1MRSY52AQ6JZHCM0E02F4G,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
2,t8ggggvh,,0,28,27,conclusion,1,Results,127.0.0.1,2017-07-31 18:13:11.532451+00:00,0,1,A1Y5K712AYZEH2,3XC1O3LBOTU112PQHLS79HZWSHPLTU,0,2,,,,a__d,,,0,1,1,20pmmmna,,,3UV0D2KX1MRSY52AQ6JZHCM0E02F4G,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
3,d3u6cvyf,,0,28,27,conclusion,1,Results,127.0.0.1,2017-07-31 18:13:15.015564+00:00,0,1,AOIR8V07FYMH5,3WQ3B2KGE9OOF9R5OPJ3P8KWO4K1BE,175,3,,125,100,a__d,,,0,1,1,20pmmmna,,,3UV0D2KX1MRSY52AQ6JZHCM0E02F4G,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
4,i4fvtkx0,,0,28,27,conclusion,1,Results,127.0.0.1,2017-07-31 18:13:15.452387+00:00,0,1,A326JADUNTB5S,3JRJSWSMQITIWFH4LKZCE95EPLBE3J,250,4,,36,26,a__d,,,0,1,1,20pmmmna,,,3UV0D2KX1MRSY52AQ6JZHCM0E02F4G,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
5,q0ioe1e6,,0,28,27,conclusion,1,Results,127.0.0.1,2017-07-31 18:13:16.140819+00:00,0,1,A1P3YDRJGXWPDT,39O5D9O87U03ZHXQPTTHOL5B49YC3O,11,5,,9999,9999,a__d,,,0,1,1,20pmmmna,,,3UV0D2KX1MRSY52AQ6JZHCM0E02F4G,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
6,q3wu5jwe,,0,28,27,conclusion,1,Results,127.0.0.1,2017-07-31 18:13:22.270363+00:00,0,1,A23CTGXNDDW5LC,3ZPPDN2SLW44BH6K2T0M5M80PDL9EV,274,6,,46,38,a__d,,,0,1,1,20pmmmna,,,3UV0D2KX1MRSY52AQ6JZHCM0E02F4G,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
7,lnfmm2v4,,0,28,27,conclusion,1,Results,127.0.0.1,2017-07-31 18:13:23.055280+00:00,0,1,A1DXFMUVK5015A,386CSBG1O0U6Q1URDDSAFT6CIF16QT,189,7,,125,100,a__d,,,0,1,1,20pmmmna,,,3UV0D2KX1MRSY52AQ6JZHCM0E02F4G,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
8,alfo2hmz,,0,28,27,conclusion,1,Results,127.0.0.1,2017-07-31 18:13:37.942129+00:00,0,1,A1KV33DA3EYPJ1,3B1NLC6UG04NNIIIPDM7RFTR7XIGPE,0,8,,,,a__d,,,0,1,1,20pmmmna,,,3UV0D2KX1MRSY52AQ6JZHCM0E02F4G,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
9,40s7ikv8,,0,28,27,conclusion,1,Results,127.0.0.1,2017-07-31 18:14:14.370783+00:00,0,1,AHB3QFZSFN9DL,38JBBYETQPI3EB08LY4VOEXK3L7E44,157,9,,61,56,a__d,,,0,1,1,20pmmmna,,,3UV0D2KX1MRSY52AQ6JZHCM0E02F4G,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
10,69arwezm,,0,28,27,conclusion,1,Results,127.0.0.1,2017-07-31 18:14:21.822531+00:00,0,1,A293QXFIQTF71W,3LBXNTKX0S3DHHX1XYQETBT75JW9X4,193,10,,18,10,a__d,,,0,1,1,20pmmmna,,,3UV0D2KX1MRSY52AQ6JZHCM0E02F4G,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
11,7nzxg1ki,,0,28,27,conclusion,1,Results,127.0.0.1,2017-07-31 18:14:59.044996+00:00,0,1,A37AJI03M37NPJ,3I7DHKZYGO8DG844UE7BBOOYFIHF5S,209,11,,125,100,a__d,,,0,1,1,20pmmmna,,,3UV0D2KX1MRSY52AQ6JZHCM0E02F4G,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
12,ep6vswjt,,0,28,27,conclusion,1,Results,127.0.0.1,2017-07-31 18:19:47.807021+00:00,0,1,,,0,12,,,,a__d,,,0,1,1,20pmmmna,,,3UV0D2KX1MRSY52AQ6JZHCM0E02F4G,3QVO2PZ6OQGAFTC417EQC8H8HDNQBM,,0
